tid,attribute,correct_val
907,MeasureName,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
907,Score,100%
907,Sample,25 patients
907,Stateavg,al_ami-3
908,ProviderNumber,10046
908,HospitalName,riverview regional medical center
908,Address1,600 south third street
908,Address2,
908,Address3,
908,City,gadsden
908,State,al
908,ZipCode,35901
908,CountyName,etowah
908,PhoneNumber,2565435200
908,HospitalType,acute care hospitals
908,HospitalOwner,proprietary
908,EmergencyService,yes
908,Condition,heart attack
908,MeasureCode,ami-4
908,MeasureName,heart attack patients given smoking cessation advice/counseling
908,Score,100%
908,Sample,68 patients
908,Stateavg,al_ami-4
909,ProviderNumber,10046
909,HospitalName,riverview regional medical center
909,Address1,600 south third street
909,Address2,
909,Address3,
909,City,gadsden
909,State,al
909,ZipCode,35901
909,CountyName,etowah
909,PhoneNumber,2565435200
909,HospitalType,acute care hospitals
909,HospitalOwner,proprietary
909,EmergencyService,yes
909,Condition,heart attack
909,MeasureCode,ami-5
909,MeasureName,heart attack patients given beta blocker at discharge
909,Score,100%
909,Sample,125 patients
909,Stateavg,al_ami-5
910,ProviderNumber,10046
910,HospitalName,riverview regional medical center
910,Address1,600 south third street
910,Address2,
910,Address3,
910,City,gadsden
910,State,al
910,ZipCode,35901
910,CountyName,etowah
910,PhoneNumber,2565435200
910,HospitalType,acute care hospitals
910,HospitalOwner,proprietary
910,EmergencyService,yes
910,Condition,heart attack
910,MeasureCode,ami-7a
910,MeasureName,heart attack patients given fibrinolytic medication within 30 minutes of arrival
910,Score,88%
910,Sample,8 patients
910,Stateavg,al_ami-7a
911,ProviderNumber,10046
911,HospitalName,riverview regional medical center
911,Address1,600 south third street
911,Address2,
911,Address3,
911,City,gadsden
911,State,al
911,ZipCode,35901
911,CountyName,etowah
911,PhoneNumber,2565435200
911,HospitalType,acute care hospitals
911,HospitalOwner,proprietary
911,EmergencyService,yes
911,Condition,heart attack
911,MeasureCode,ami-8a
911,MeasureName,heart attack patients given pci within 90 minutes of arrival
911,Score,100%
911,Sample,16 patients
911,Stateavg,al_ami-8a
912,ProviderNumber,10046
912,HospitalName,riverview regional medical center
912,Address1,600 south third street
912,Address2,
912,Address3,
912,City,gadsden
912,State,al
912,ZipCode,35901
912,CountyName,etowah
912,PhoneNumber,2565435200
912,HospitalType,acute care hospitals
912,HospitalOwner,proprietary
912,EmergencyService,yes
912,Condition,heart failure
912,MeasureCode,hf-1
912,MeasureName,heart failure patients given discharge instructions
912,Score,100%
912,Sample,268 patients
912,Stateavg,al_hf-1
913,ProviderNumber,10046
913,HospitalName,riverview regional medical center
913,Address1,600 south third street
913,Address2,
913,Address3,
913,City,gadsden
913,State,al
913,ZipCode,35901
913,CountyName,etowah
913,PhoneNumber,2565435200
913,HospitalType,acute care hospitals
913,HospitalOwner,proprietary
913,EmergencyService,yes
913,Condition,heart failure
913,MeasureCode,hf-2
913,MeasureName,heart failure patients given an evaluation of left ventricular systolic (lvs) function
913,Score,100%
913,Sample,350 patients
913,Stateavg,al_hf-2
914,ProviderNumber,10046
914,HospitalName,riverview regional medical center
914,Address1,600 south third street
914,Address2,
914,Address3,
914,City,gadsden
914,State,al
914,ZipCode,35901
914,CountyName,etowah
914,PhoneNumber,2565435200
914,HospitalType,acute care hospitals
914,HospitalOwner,proprietary
914,EmergencyService,yes
914,Condition,heart failure
914,MeasureCode,hf-3
914,MeasureName,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
914,Score,100%
914,Sample,90 patients
914,Stateavg,al_hf-3
915,ProviderNumber,10046
915,HospitalName,riverview regional medical center
915,Address1,600 south third street
915,Address2,
915,Address3,
915,City,gadsden
915,State,al
915,ZipCode,35901
915,CountyName,etowah
915,PhoneNumber,2565435200
915,HospitalType,acute care hospitals
915,HospitalOwner,proprietary
915,EmergencyService,yes
915,Condition,heart failure
915,MeasureCode,hf-4
915,MeasureName,heart failure patients given smoking cessation advice/counseling
915,Score,100%
915,Sample,85 patients
915,Stateavg,al_hf-4
916,ProviderNumber,10046
916,HospitalName,riverview regional medical center
916,Address1,600 south third street
916,Address2,
916,Address3,
916,City,gadsden
916,State,al
916,ZipCode,35901
916,CountyName,etowah
916,PhoneNumber,2565435200
916,HospitalType,acute care hospitals
916,HospitalOwner,proprietary
916,EmergencyService,yes
916,Condition,pneumonia
916,MeasureCode,pn-2
916,MeasureName,pneumonia patients assessed and given pneumococcal vaccination
916,Score,99%
916,Sample,239 patients
916,Stateavg,al_pn-2
917,ProviderNumber,10046
917,HospitalName,riverview regional medical center
917,Address1,600 south third street
917,Address2,
917,Address3,
917,City,gadsden
917,State,al
917,ZipCode,35901
917,CountyName,etowah
917,PhoneNumber,2565435200
917,HospitalType,acute care hospitals
917,HospitalOwner,proprietary
917,EmergencyService,yes
917,Condition,pneumonia
917,MeasureCode,pn-3b
917,MeasureName,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics
917,Score,97%
917,Sample,196 patients
917,Stateavg,al_pn-3b
918,ProviderNumber,10046
918,HospitalName,riverview regional medical center
918,Address1,600 south third street
918,Address2,
918,Address3,
918,City,gadsden
918,State,al
918,ZipCode,35901
918,CountyName,etowah
918,PhoneNumber,2565435200
918,HospitalType,acute care hospitals
918,HospitalOwner,proprietary
918,EmergencyService,yes
918,Condition,pneumonia
918,MeasureCode,pn-4
918,MeasureName,pneumonia patients given smoking cessation advice/counseling
918,Score,100%
918,Sample,109 patients
918,Stateavg,al_pn-4
919,ProviderNumber,10046
919,HospitalName,riverview regional medical center
919,Address1,600 south third street
919,Address2,
919,Address3,
919,City,gadsden
919,State,al
919,ZipCode,35901
919,CountyName,etowah
919,PhoneNumber,2565435200
919,HospitalType,acute care hospitals
919,HospitalOwner,proprietary
919,EmergencyService,yes
919,Condition,pneumonia
919,MeasureCode,pn-5c
919,MeasureName,pneumonia patients given initial antibiotic(s) within 6 hours after arrival
919,Score,87%
919,Sample,261 patients
919,Stateavg,al_pn-5c
920,ProviderNumber,10046
920,HospitalName,riverview regional medical center
920,Address1,600 south third street
920,Address2,
920,Address3,
920,City,gadsden
920,State,al
920,ZipCode,35901
920,CountyName,etowah
920,PhoneNumber,2565435200
920,HospitalType,acute care hospitals
920,HospitalOwner,proprietary
920,EmergencyService,yes
920,Condition,pneumonia
920,MeasureCode,pn-6
920,MeasureName,pneumonia patients given the most appropriate initial antibiotic(s)
920,Score,76%
920,Sample,212 patients
920,Stateavg,al_pn-6
921,ProviderNumber,10046
921,HospitalName,riverview regional medical center
921,Address1,600 south third street
921,Address2,
921,Address3,
921,City,gadsden
921,State,al
921,ZipCode,35901
921,CountyName,etowah
921,PhoneNumber,2565435200
921,HospitalType,acute care hospitals
921,HospitalOwner,proprietary
921,EmergencyService,yes
921,Condition,pneumonia
921,MeasureCode,pn-7
921,MeasureName,pneumonia patients assessed and given influenza vaccination
921,Score,99%
921,Sample,178 patients
921,Stateavg,al_pn-7
922,ProviderNumber,10046
922,HospitalName,riverview regional medical center
922,Address1,600 south third street
922,Address2,
922,Address3,
922,City,gadsden
922,State,al
922,ZipCode,35901
922,CountyName,etowah
922,PhoneNumber,2565435200
922,HospitalType,acute care hospitals
922,HospitalOwner,proprietary
922,EmergencyService,yes
922,Condition,surgical infection prevention
922,MeasureCode,scip-card-2
922,MeasureName,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery
922,Score,95%
922,Sample,107 patients
922,Stateavg,al_scip-card-2
923,ProviderNumber,10046
923,HospitalName,riverview regional medical center
923,Address1,600 south third street
923,Address2,
923,Address3,
923,City,gadsden
923,State,al
923,ZipCode,35901
923,CountyName,etowah
923,PhoneNumber,2565435200
923,HospitalType,acute care hospitals
923,HospitalOwner,proprietary
923,EmergencyService,yes
923,Condition,surgical infection prevention
923,MeasureCode,scip-inf-1
923,MeasureName,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
923,Score,95%
923,Sample,402 patients
923,Stateavg,al_scip-inf-1
924,ProviderNumber,10046
924,HospitalName,riverview regional medical center
924,Address1,600 south third street
924,Address2,
924,Address3,
924,City,gadsden
924,State,al
924,ZipCode,35901
924,CountyName,etowah
924,PhoneNumber,2565435200
924,HospitalType,acute care hospitals
924,HospitalOwner,proprietary
924,EmergencyService,yes
924,Condition,surgical infection prevention
924,MeasureCode,scip-inf-2
924,MeasureName,surgery patients who were given the  right kind  of antibiotic to help prevent infection
924,Score,95%
924,Sample,404 patients
924,Stateavg,al_scip-inf-2
925,ProviderNumber,10046
925,HospitalName,riverview regional medical center
925,Address1,600 south third street
925,Address2,
925,Address3,
925,City,gadsden
925,State,al
925,ZipCode,35901
925,CountyName,etowah
925,PhoneNumber,2565435200
925,HospitalType,acute care hospitals
925,HospitalOwner,proprietary
925,EmergencyService,yes
925,Condition,surgical infection prevention
925,MeasureCode,scip-inf-3
925,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
925,Score,79%
925,Sample,352 patients
925,Stateavg,al_scip-inf-3
926,ProviderNumber,10046
926,HospitalName,riverview regional medical center
926,Address1,600 south third street
926,Address2,
926,Address3,
926,City,gadsden
926,State,al
926,ZipCode,35901
926,CountyName,etowah
926,PhoneNumber,2565435200
926,HospitalType,acute care hospitals
926,HospitalOwner,proprietary
926,EmergencyService,yes
926,Condition,surgical infection prevention
926,MeasureCode,scip-inf-4
926,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
926,Score,76%
926,Sample,114 patients
926,Stateavg,al_scip-inf-4
927,ProviderNumber,10046
927,HospitalName,riverview regional medical center
927,Address1,600 south third street
927,Address2,
927,Address3,
927,City,gadsden
927,State,al
927,ZipCode,35901
927,CountyName,etowah
927,PhoneNumber,2565435200
927,HospitalType,acute care hospitals
927,HospitalOwner,proprietary
927,EmergencyService,yes
927,Condition,surgical infection prevention
927,MeasureCode,scip-inf-6
927,MeasureName,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor)
927,Score,100%
927,Sample,607 patients
927,Stateavg,al_scip-inf-6
928,ProviderNumber,10046
928,HospitalName,riverview regional medical center
928,Address1,600 south third street
928,Address2,
928,Address3,
928,City,gadsden
928,State,al
928,ZipCode,35901
928,CountyName,etowah
928,PhoneNumber,2565435200
928,HospitalType,acute care hospitals
928,HospitalOwner,proprietary
928,EmergencyService,yes
928,Condition,surgical infection prevention
928,MeasureCode,scip-vte-1
928,MeasureName,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
928,Score,91%
928,Sample,280 patients
928,Stateavg,al_scip-vte-1
929,ProviderNumber,10046
929,HospitalName,riverview regional medical center
929,Address1,600 south third street
929,Address2,
929,Address3,
929,City,gadsden
929,State,al
929,ZipCode,35901
929,CountyName,etowah
929,PhoneNumber,2565435200
929,HospitalType,acute care hospitals
929,HospitalOwner,proprietary
929,EmergencyService,yes
929,Condition,surgical infection prevention
929,MeasureCode,scip-vte-2
929,MeasureName,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
929,Score,84%
929,Sample,280 patients
929,Stateavg,al_scip-vte-2
930,ProviderNumber,10047
930,HospitalName,georgiana hospital
930,Address1,515 miranda st
930,Address2,
930,Address3,
930,City,georgiana
930,State,al
930,ZipCode,36033
930,CountyName,butler
930,PhoneNumber,3343762205
930,HospitalType,acute care hospitals
930,HospitalOwner,voluntary non-profit - private
930,EmergencyService,no
930,Condition,heart attack
930,MeasureCode,ami-1
930,MeasureName,heart attack patients given aspirin at arrival
930,Score,53%
930,Sample,19 patients
930,Stateavg,al_ami-1
931,ProviderNumber,10047
931,HospitalName,georgiana hospital
931,Address1,515 miranda st
931,Address2,
931,Address3,
931,City,georgiana
931,State,al
931,ZipCode,36033
931,CountyName,butler
931,PhoneNumber,3343762205
931,HospitalType,acute care hospitals
931,HospitalOwner,voluntary non-profit - private
931,EmergencyService,no
931,Condition,heart attack
931,MeasureCode,ami-2
931,MeasureName,heart attack patients given aspirin at discharge
931,Score,50%
931,Sample,16 patients
931,Stateavg,al_ami-2
932,ProviderNumber,10047
932,HospitalName,georgiana hospital
932,Address1,515 miranda st
932,Address2,
932,Address3,
932,City,georgiana
932,State,al
932,ZipCode,36033
932,CountyName,butler
932,PhoneNumber,3343762205
932,HospitalType,acute care hospitals
932,HospitalOwner,voluntary non-profit - private
932,EmergencyService,no
932,Condition,heart attack
932,MeasureCode,ami-3
932,MeasureName,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
932,Score,100%
932,Sample,1 patients
932,Stateavg,al_ami-3
933,ProviderNumber,10047
933,HospitalName,georgiana hospital
933,Address1,515 miranda st
933,Address2,
933,Address3,
